address,amenities,area,bathrooms,bedrooms,description,details,lease,link,name,price,property_type,psf_price
1 Keppel Bay Drive - D4,"Clubhouse,Pool Deck,Open Terrace,Spa Pool,Playground,Outdoor Dining,Hydrotherapy Pool,Lap Pool,BBQ,Tennis Court","1,302 sqft / 120.95 sqm",3,3,"Corals @ Keppel Bay is next to Caribbean @ Keppel Bay

Developer By Keppel Land Limited

Tenure of Land: 99 years

Residential Site Area: 124,366 sqft

Estimated No. of Units:
366 units consisting of: 1-bedroom | 2-bedroom | 3-bedroom | 4-bedroom | Penthouses

Est Size Range (Typical Units)
570 sqft – 3500 sqft

Indicative Price Range



1 Bedroom: Around $1.5 million +/- upwards

2 Bedroom: Around $2.0 million +/- upwards

3 Bedroom: Prices to start from $1800 psf upwards

4 Bedroom: Prices to start from $2500 - $2600 psf upwards


Branding - Premier location at Keppel Bay, ultimate waterfront and urban living

Iconic architecture by Daniel Libeskind

Immediate proximity to Resorts World Sentosa, Vivocity and CBD

Short walk to Harbourfront MRT

Well linked by expressways ECP and AYE

Launching Very Soon ! Call Koh LiLi @ 90616162 to received first hand information !","Furnishing,Partially Furnished,District,D04",2016 - 99 years,https://www.99.co/singapore/sale/property/corals-at-keppel-bay-condo-uXQxJeQ9NbQSjJ2mr7P4JB,Corals At Keppel Bay,"$2,592,000",Condo,"$1,991 psf"
8 Lorong 38 Geylang - D14,"Bomb Shelter,Fibre Ready,Swimming Pool,Parking,Security,Pool View,Sky Terrace,BBQ,Balcony",538 sqft / 49.98 sqm,1,2,"FREEHOLD One Bedroom Plus Study For Sales

Ideal for Investment & Own Stay
Near to many eateries
Minutes walk to PLQ
Short drive to CBD

* No Noon Sun
* Move in condition 
* Functional Layout
* Mins walk to Dakota MRT / Paya Lebar MRT
* Sold with Tenancy 
- rare 50m lap pool at roof top, enjoy privacy swimming
- BBQ, family cosy gathering area, outdoor fitness
- 24 hours NTUC besidescondo
- Great connectivity with MRT network

Viewing upon request.
Call David @ 82000013 for exclusive viewing.

The Water Edge is a Freehold leasehold development built   in 2014, located at 8 Lorong 38 Geylang in District 14 . It consist of 98 residential units.
The Water Edge is walking distance from Aljunied Mrt (ew9), Paya Lebar Mrt (ew8/cc9) and Dakota Mrt (cc8).
The nearby school(s) such as Geylang Methodist School (primary), Kong Hwa School, Northlight School and Broadrick Secondary School are within 1km from The Water Edge.

Viewing upon request.
Call David @ 82000013 for exclusive viewing.

#propnex
#propnexunited
#1png","Furnishing,Unfurnished,Facing,East,Availability,Now,District,D14",2013 - Freehold,https://www.99.co/singapore/sale/property/the-water-edge-condo-6svFJouSWQ7Sao4rN5hSEC,The Water Edge,"$750,000",Condo,"$1,394 psf"
21 Stirling Road - D3,"Yoga Corner,Pavilion,Renovated,Hammocks,Gym,Library,Tennis Court,Steam Room,Playground,Fitness Corner,Pond,BBQ,Balcony",441 sqft / 40.97 sqm,1,1,"★STIRLING RESIDENCES★

★CALL 90616162 NOW FOR SPECIAL PREVIEW DISCOUNT!★

✅ Contact Direct Developer Sales for an exclusive VVIP preview invite(首选单位，优惠价格，考查发展项目，请拨热线开发商销售热线☀)

✅ 嘉宾预购可享特价优惠

☎Stirling Residences Hotline: 90616162
指定销售热线: 90616162

☆Project Details☆:
Developer: Logan Property and Nanshan Group
Address: Stirling Road
Site Area: 227221 sqft
Tenure: 99 years leasehold wef 23 May 2017
District: 13
No. Of Units: 1259 + 1 Childcare Centre
Unit Mix : 1/2/3/4/4 Bedroom Penthouse

★★Why Stirling Residences★★
✅Located in prime city fringe location
✅3 minutes stroll to Queenstown MRT Station(East-West Line)
✅Majority of units enjoy breathtaking views
✅Huge site area of nearly 230,000 sf
✅18 Sky Terraces(6 in each tower)
✅80 facilities
✅Concierge Service upon arrival
✅Entire site is landscaped
✅Very close proximity to Main Orchard Shopping Belt, CBD and Sentosa
✅Excellent Connectivity. Within 5 MRT Stops• Buona Vista MRT(Star Vista)• One-North MRT(Fusionopolis & Galaxis)• Dover MRT(Singapore Polytechnic)• Tiong Bahru MRT• Tanjong Pagar MRT• Raffles Place MRT• Clarke Quay MRT• Jurong East MRT(JEM)• Botanic Gardens MRT
✅Amenities aplenty nearby
✅High potential of capital appreciation and good rental yield

★For Showflat Viewing Appt today !
 CALL Koh Li Li @ 90616162★","Availability,Now,District,D03",2022 - 99 years,https://www.99.co/singapore/sale/property/stirling-residences-condo-qTwx3XYACb7KXetiWJKHWX,Stirling Residences,"$868,000",Condo,"$1,968 psf"
26 Serangoon North Avenue 1 - D19,"Jogging Track,Clubhouse,Function Room,Mini Golf Range,Retail Shops,Gym,Jacuzzi,Tennis Court,Parking,Undrewater Fitness Station,Outdoor Dining,Balcony,Fun Pool,Fibre Ready,Pavilion,Renovated,Hammocks,Reflexology Path,Greenery View,Pool Deck,Swimming Pool,Wading Pool,Fountain,Playground,Fitness Corner,Pool View,Lap Pool,BBQ,Spa Pavilion",531 sqft / 49.33 sqm,1,1,"Affinity @ Serangoon

★★AFFINITY @ SERANGOON★★
❤ Great Location - only 5 bus stops to NEX Shopping Mall / Serangoon MRT & Bus Interchange
❤ Good connectivity to town via Central Expressway (CTE) and MRT Circle Line (CCL) and North-east Line (NEL)
❤ Close proximity to numerous good schools such as Rosyth School and Bowen Secondary School
❤ Abundance of amenities and good food nearby - Chomp Chomp Food Centre, myVillage, Serangoon Central, Serangoon Gardens Market, Serangoon Community Park, etc
❤ High potential of capital appreciation
❤ Convenience - 5 shops within condo itself
❤ 88 condo facilities to enjoy

Project Fact Sheet
★★ ★★ ★★ ★★ ★★ 
☞ Location: Serangoon North Ave 1 (former Serangoon Ville site)
☞ Developer: Oxley Holdings, Lian Beng Group Apricot Capital, KSH Holdings
☞ Site Area: Approx. 296,193sq ft
☞ District: 19
☞ No. of Units: 1052 units of 1 to 4 Bedrooms, 40 units of Townhouses and 5 units of shops 
☞ Estimate TOP: 2022
☞ Tenure: 99yrs leasehold

☎ Call 90616162 for more information now !","Facing,North East,Availability,Now,Tenancy Lease Expiry,22 May 2018,Tenancy Current Rent,S$0,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-b9LnuaoTnzaNWWejCYvWcQ,Affinity At Serangoon,"$856,000",Condo,"$1,612 psf"
19B Simei Street 4 - D18,"Clubhouse,Bomb Shelter,Basketball Court,Jacuzzi,Tennis Court,Fitness Corner,Parking,High Floor,Security,Pool View,Lap Pool,Games Room",538 sqft / 49.98 sqm,1,1,"DOUBLE BAY RESIDENCES is located at 17 - 21D SIMEI STREET 4 in district 18 (Pasir Ris, Simei, Tampines) of Singapore. DOUBLE BAY RESIDENCES is a 99-year Leasehold Condo development consisting of 646 units. DOUBLE BAY RESIDENCES is completed / TOP in 2012 (estimated), developed by SECURE VENTURE DEVELOPMENT (SIMEI) PTE LTD.
Educational institutions like ONE WORLD INTERNATIONAL SCHOOL, UNITED WORLD COLLEGE OF SOUTH EAST ASIA (EAST), NPS INTERNATIONAL SCHOOL, CHANGKAT PRIMARY SCHOOL, QIAONAN PRIMARY SCHOOL and GRIFFITHS PRIMARY SCHOOL are near to DOUBLE BAY RESIDENCES.
DOUBLE BAY RESIDENCES is accessible via nearby SIMEI, UPPER CHANGI and EXPO MRT Stations.

No of Units:  646
Tenure:  99 years 
TOP Year:  2012

* 1 bed studio
* 538 sqf
* Asking: $700K 
* Functional layout
* 100% move in condition
* Very rentable
* So near to:  
    * 5 mins to Simei MRT 
    * Eastpoint Mall
    * Changi Business Park 
    * NPS international
    * SIA training Centre
    * Changi General Hospital 

Viewing upon request.
Call David @ 82000013 for immediate viewing.

#propnex
#1png
#onepng
","Furnishing,Partially Furnished,Facing,North,Availability,Now,District,D18",2012 - 99 years,https://www.99.co/singapore/sale/property/double-bay-residences-condo-RNPKwHmqJwDSX4uiyozHHW,Double Bay Residences,"$720,000",Condo,"$1,338 psf"
1 Lorong 5 Toa Payoh - D12,"Clubhouse,Gym,Jacuzzi,Tennis Court,Parking,Balcony,City View,Renovated,Pool Deck,Lounge,Swimming Pool,Playground,Fitness Corner,High Floor,Security,BBQ",775 sqft / 71.99 sqm,2,2,"Own 2 units without ABSD!
Maximise your rental returns to enjoy passive income!

RARE DUAL KEY concept located at central of Singapore and within walking distance to 2 MRT stations - Toa Payoh & Braddell. Short ride to Orchard and the CBD!

RARE new large development in mature estate with:

-  No competition within surrounding developments
-  1 bedroom unit with proper living area   1 studio with attached bath, kitchenette and balcony
-  Above #20 with unobstructed view
-  High rental demand at city fridge
-  Flexibility of space for short and long term lease
-  Brand new still with developer warranty

Call or whatsapp me for viewing of this RARE GEM!","Furnishing,Partially Furnished,Facing,North,Availability,Now,District,D12",2020 - 99 years,https://www.99.co/singapore/sale/property/gem-residences-condo-XHWuPKJKor75ZQJYrceZ5L,Gem Residences,"$1,500,000",Condo,"$1,935 psf"
277 Bedok South Avenue 3 - D16,"Clubhouse,Sky Lounge,Rooftop Pool,Tennis Court,Outdoor Dining,Balcony,Retail Shops,Renovated,Maid Room,Pool Deck,Lounge,Hydrotherapy Pool,Playground,Fitness Corner,Fibre Ready,Lap Pool,BBQ",915 sqft / 85.00 sqm,2,2," South- 2 bedrooms 915 Sqft unit for Sale, selling Vacant in Original Condition and near Tanah Merah MRT 

Brand New 2 bedrooms Eco, Pool View, Holistic Greeney and Serene Feel , Corner unit

whatsapp | sms | call Garry Tan 85889616

-Mid floor Unit. Four units in a lobby

-Selling Vacant New unit, owner migrated to US  

-Future downtown line coming your way. Near to Changi Biz Park, Mi Airport and Bedok Mall

-Near Tanah Merah MRT, only !approximate 7 to 10 mins walk.

-Asking $1.478Mil nego 

whatsapp | sms | call  Garry Tan 85889616","Furnishing,Partially Furnished,Facing,North South,Availability,Now,District,D16",2017 - 99 years,https://www.99.co/singapore/sale/property/eco-condo-ERa6Uo8wgGY74b6CNG76CL,Eco,"$1,478,000",Condo,"$1,615 psf"
81 Hougang Avenue 2 - D19,"Jogging Track,Yoga Corner,Pavilion,Hammocks,Gym,Library,Jacuzzi,Hydrotherapy Pool,Steam Room,Pond,Lap Pool,Karaoke,Hydrotherapy Pool","1,679 sqft / 155.98 sqm",4,5,"THE FLORENCE RESIDENCES

DISTRICT D19 - HOUGANG

The Florence Residences (Former Florence Regency) along Hougang Ave 2 is located in a well-established matured estate Kovan area by developer Florence Development Pte Limited (Logan Property (Singapore) Company Pte. Limited). Majority of the units are facing towards the North-South Orientation with a selection of views mostly towards low rise and landed homes, Hougang Stadium, waterbodies or landscape.

With a unique landscape concept inspired by Biophilia design (a love of life and the living world), it is a Club-Condo concept with 128 facilities and 12 clubs such as 80m Island Lap Pool, Amphitheatre with Outdoor Movie Screening, Sparring Ring Pavilion with Punch Bag Corner, Pool Table with Dart Board Pavilion and many more. What’s more, there will be concierge service available to add convenience to resident’s needs.

Residents will enjoy great convenience given that The Florence Residences is just minutes walk to Hougang and Kovan MRT, with amenities like Heartland Mall and NEX Shopping Mall which is just a stop away. Renowned primary and secondary schools such as Holy Innocents’ Primary School, Montfort Primary School and Xinmin Primary School and international schools like Hillside World Academy are all within close proximity.

Project Highlights:

Just minutes walk to Kovan MRT

Conveniently accessible island wide via PIE & TPE

Renowned schools – Holy Innocents’ Primary School, Montfort Primary School and Xinmin Primary School and international schools like Hillside World Academy.

Shopping Conveniences – Hougang Mall, Kovan Heartland Mall & Nex Shopping Mall

Smart home features provision including smart home gateway with camera and digital lockset at unit main entrance.

Quality kitchen appliances, sanitary wares and fittings such as Electrolux, Roca and Grohe.

Call 98759842 Now To Enquire.","Furnishing,Unfurnished,Availability,Now,District,D19",2023 - 99 years,https://www.99.co/singapore/sale/property/the-florence-residences-condo-xtb5r5We9jRp7kc2VA6KeL,The Florence Residences,"$2,456,000",Condo,"$1,463 psf"
81 Hougang Avenue 2 - D19,"Jogging Track,Yoga Corner,Pavilion,Hammocks,Gym,Library,Jacuzzi,Hydrotherapy Pool,Steam Room,Pond,Lap Pool,Karaoke,Hydrotherapy Pool",527 sqft / 48.95 sqm,1,1,"THE FLORENCE RESIDENCES

DISTRICT D19 - HOUGANG

The Florence Residences (Former Florence Regency) along Hougang Ave 2 is located in a well-established matured estate Kovan area by developer Florence Development Pte Limited (Logan Property (Singapore) Company Pte. Limited). Majority of the units are facing towards the North-South Orientation with a selection of views mostly towards low rise and landed homes, Hougang Stadium, waterbodies or landscape.

With a unique landscape concept inspired by Biophilia design (a love of life and the living world), it is a Club-Condo concept with 128 facilities and 12 clubs such as 80m Island Lap Pool, Amphitheatre with Outdoor Movie Screening, Sparring Ring Pavilion with Punch Bag Corner, Pool Table with Dart Board Pavilion and many more. What’s more, there will be concierge service available to add convenience to resident’s needs.

Residents will enjoy great convenience given that The Florence Residences is just minutes walk to Hougang and Kovan MRT, with amenities like Heartland Mall and NEX Shopping Mall which is just a stop away. Renowned primary and secondary schools such as Holy Innocents’ Primary School, Montfort Primary School and Xinmin Primary School and international schools like Hillside World Academy are all within close proximity.

Project Highlights:

Just minutes walk to Kovan MRT

Conveniently accessible island wide via PIE & TPE

Renowned schools – Holy Innocents’ Primary School, Montfort Primary School and Xinmin Primary School and international schools like Hillside World Academy.

Shopping Conveniences – Hougang Mall, Kovan Heartland Mall & Nex Shopping Mall

Smart home features provision including smart home gateway with camera and digital lockset at unit main entrance.

Quality kitchen appliances, sanitary wares and fittings such as Electrolux, Roca and Grohe.

Call 98759842 Now To Enquire.","Furnishing,Unfurnished,Availability,Now,District,D19",2023 - 99 years,https://www.99.co/singapore/sale/property/the-florence-residences-condo-fVacSd6gFcfNdaqW4B3mmH,The Florence Residences,"$785,000",Condo,"$1,490 psf"
66 Moonstone Lane - D12,"Swimming Pool,Gym,Playground","1,130 sqft / 104.98 sqm",2,2,"Call or Text 81120970 for an appointment

Beautiful River View, Potong Pasir Or Boon Keng MRT

2 Bedrooms Penthouse Duplex Unit (2 Levels)

2 Bathrooms

Beautiful River View

Near Potong Pasir MRT

Park Connector to Boon Keng 

Swimming pool, children’s player and gym too. Also, near to park connector

Nearby also got Good makan stalls 天外天steamboat, Big prawn noodle

Built in 2014 by Agrow Realty Pte Ltd, M66 is located in District 12 and has a total of 70 units. 

This Condominium/Apartment is accessible through the nearest train stations such as Potong Pasir (NE10), Boon Keng (NE9), and Geylang Bahru MRT (DT24). The nearest primary schools are St. Andrew's Junior School, Bendemeer Primary School, and Hong Wen School. 

Call or Text 81120970 for an appointment

This property is close to amenities like NTUC FAIRPRICE (POTONG PASIR COMMUNITY CLUB), Giant(kim Keat Avenue), and Sheng Siong Hypermarket(mcnair). The closest shopping malls are BENDEMEER SHOPPING MALL, SHAW PLAZA - TWIN HEIGHTS, and Hdb Hub.","Furnishing,Partially Furnished,Facing,South West,Availability,Now,District,D12",2016 - Freehold,https://www.99.co/singapore/sale/property/m66-condo-rFZ7ULcCihVyh6yVt6kXDP,M66,"$1,150,000",Condo,"$1,018 psf"
84 Upper Serangoon View - D19,"Multi-purpose Hall,Water Feature,Gym,Spa Pavilion,Waterfall,Tennis Court,Undrewater Fitness Station,Pond,Retail Shops,Sky Terrace,Games Room,Fun Pool,Jet Pool,Yoga Corner,Renovated,Pool Deck,Viewing Deck,Mini Golf Range,Wading Pool,Playground,Fitness Corner,Pool View,Lap Pool,BBQ",484 sqft / 44.96 sqm,1,1,"Amazing Pool View 1 Bedder 484sqf Direct Link To Park Connector

*** 1 BEDDER OF LARGEST SIZE @ KINGSFORD WATERBAY FOR SALE! ***

⚡️FUTURE POTENTIAL TRANSFORMATION OF DEFU LANE & CROSS ISLAND MRT WILL BRING ABOUT MORE DEMAND ⚡️

BEST LAYOUT OF 1 BEDDER!

PREFER ONLY SERIOUS BUYER!

1 BEDDER 474 SQF SOLD BY ME $628K ( AUG 19 )

[ ATTRIBUTES OF THE PROJECT ]

⚡️TOP 2018 ⚡️

⚡️TENANTED TILL 30 APRIL 2020 @ $1,750PM⚡️

⚡️CAN ALSO SALE WITH VACANT POSSESSION ⚡️

⚡️FABULOUS POOL VIEW FROM BALCONY ⚡️

⚡️PRE-SCHOOL FROM 2 MONTHS TO 6 YEARS WITHIN PROJECT ⚡️

⚡️SHUTTLE BUS TO HOUGANG MRT ⚡️

⚡️PUBLIC BUS VERY CLOSE TO CONDO ⚡️

⚡️SELF CONTAIN MINIMART & SALOON, FINGER FOOD WITHIN PRECINCT ⚡️

⚡️24/7 FOOD COURT & SHOPS WITHIN WALKING DISTANCE FROM SAID PTY ⚡️

⚡️DIRECT ACCESS TO PARK CONNECTOR FROM APT ⚡️

⚡️OUTDOOR FITNESS GYM FACING LUSH, RIVER ⚡️

⚡️SITTING CORNER DECK AREA TO RELAX AND ENJOY COOL FRESH BREEZE SIMPLY BEST SELDOM AVAIL ⚡️

FOR EXCLUSIVE PRESENTATION, DEPTH ANALYSIS AND FOR VIEWING, PLS CALL ME @ 81120970


DESCRIPTION PTY INFO:
======================
✅Blk 74
✅1bedroom, 484 SQF ( 45 SQM )
✅COZY
✅BALCONY
✅ABOVE #04th FLOOR
✅POOL FACING
✅UNBLOCKED VIEW
✅MULTIPLE POOL
✅NICE COMFORTABLE AMBIENCE ON E DECKING
✅LUSH GREENERY CAN BE SEEN ALMOST EVERY WHERE
FOR VIEWING, DISCUSSION, PLS CALL ME @ 81120970","Availability,Now,District,D19",2018 - 99 years,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-EKwkruszHyH2wBnLp76a4E,Kingsford Waterbay,"$629,888",Condo,"$1,301 psf"
18 Newton Road - D11,"Fibre Ready,Gym,Swimming Pool,Jacuzzi,Parking,High Floor,Security,Pool View,BBQ",614 sqft / 57.04 sqm,1,1,"Very High Floor! Very Reasonable Price! 
Perfect For Investment Or Own Stay!
One bed @ Newton 18 for Sale!

* Freehold in prime D11
* Very high floor
* Bright and breezy
* Pool view
* Renovated unit
* Move in condition
* Full condo facilities
* 5 Mins walk to Newton MRT (Red & Blue line)

Viewing upon request.
Call David @ 82000013 for exclusive viewing.

Newton 18 is a luxurious freehold development located along Newton Road, in Singapore's prime residential District 11. This development caters mainly to discerning urban dwellers with a fast paced executive lifestyle.

Social amenities are readily available from Orchard Road, the main shopping, entertainment and hotel belt in Singapore, all a 5-minute drive away. In addition, a variety of recreational facilities can also be found in the vicinity. These include the Cairnhill Arts Centre, the Tanglin Club and the American Club. Popular clubs and pubs along River Valley, Clarke Quay and Boat Quay are also just a mere 10-minute drive away.

Newton 18 enjoys excellent accessibility to other parts of the island, linked by the CTE, PIE and Bukit Timah Road, Newton Road and Scotts Road. 

For those who prefer not to drive, Newton 18 is conveniently located between two MRT stations, namely Newton MRT and Novena MRT.  Newton 18 provides vast opportunities for investors and added convenience for home-owners /investors.

Viewing upon request.
Call David @ 82000013 for exclusive viewing.

#propnex
#1png","Furnishing,Unfurnished,Facing,West,Availability,Now,District,D11",2002 - Freehold,https://www.99.co/singapore/sale/property/newton-18-condo-xUvirkTFgQzrAPHNbfumuN,Newton 18,"$1,200,000",Condo,"$1,954 psf"
